inspection_id,road_id,inspection_date,inspector_agency,condition_score,surface_damage_pct,waterlogging_flag,drainage_status,remarks
INSP-0276-2,MA-RD-SEG-0276,2024-02-26,ThirdParty,67.9,18,TRUE,good,
INSP-0276-3,MA-RD-SEG-0276,2024-08-24,State PWD,59,10.1,TRUE,none,
INSP-0276-4,MA-RD-SEG-0276,2025-02-20,NHAI,66.7,19.7,FALSE,good,
INSP-0276-5,MA-RD-SEG-0276,2025-08-19,State PWD,46.5,15.9,FALSE,good,
INSP-0277-1,MA-RD-SEG-0277,2023-08-30,State PWD,88,7.1,TRUE,blocked,
INSP-0277-2,MA-RD-SEG-0277,2024-02-26,State PWD,81.9,6.2,FALSE,none,
INSP-0277-3,MA-RD-SEG-0277,2024-08-24,NHAI,78.1,36.5,FALSE,none,
INSP-0277-4,MA-RD-SEG-0277,2025-02-20,NHAI,74.4,9.6,TRUE,none,
INSP-0277-5,MA-RD-SEG-0277,2025-08-19,State PWD,56.9,36.9,FALSE,none,
INSP-0278-1,MA-RD-SEG-0278,2023-08-30,Municipality,85,18.3,TRUE,none,
INSP-0278-2,MA-RD-SEG-0278,2024-02-26,Municipality,80.6,38.7,FALSE,blocked,
INSP-0278-3,MA-RD-SEG-0278,2024-08-24,ThirdParty,76.7,14.1,FALSE,partial,
INSP-0278-4,MA-RD-SEG-0278,2025-02-20,Municipality,63.1,15.8,FALSE,none,
INSP-0278-5,MA-RD-SEG-0278,2025-08-19,State PWD,61.2,34.8,FALSE,good,
INSP-0279-1,MA-RD-SEG-0279,2023-08-30,State PWD,63,5.4,TRUE,none,
INSP-0279-2,MA-RD-SEG-0279,2024-02-26,NHAI,58.7,4.2,FALSE,blocked,
INSP-0279-3,MA-RD-SEG-0279,2024-08-24,NHAI,56.2,30.5,FALSE,partial,
INSP-0279-4,MA-RD-SEG-0279,2025-02-20,Municipality,53.3,25.1,FALSE,good,
INSP-0279-5,MA-RD-SEG-0279,2025-08-19,State PWD,43.7,32.7,TRUE,partial,
INSP-0280-1,MA-RD-SEG-0280,2023-08-30,Municipality,87,35,TRUE,good,
INSP-0280-2,MA-RD-SEG-0280,2024-02-26,Municipality,81.7,13.3,TRUE,good,
INSP-0280-3,MA-RD-SEG-0280,2024-08-24,State PWD,77.7,23.4,FALSE,blocked,
INSP-0280-4,MA-RD-SEG-0280,2025-02-20,State PWD,65.7,22.4,FALSE,good,
INSP-0280-5,MA-RD-SEG-0280,2025-08-19,ThirdParty,58,10.7,TRUE,blocked,
INSP-0281-1,MA-RD-SEG-0281,2023-08-30,State PWD,90,25,TRUE,none,
INSP-0281-2,MA-RD-SEG-0281,2024-02-26,ThirdParty,85.1,36.1,TRUE,good,
INSP-0281-3,MA-RD-SEG-0281,2024-08-24,ThirdParty,74.2,8.8,FALSE,partial,
INSP-0281-4,MA-RD-SEG-0281,2025-02-20,ThirdParty,73.2,8.3,FALSE,partial,
INSP-0281-5,MA-RD-SEG-0281,2025-08-19,NHAI,62.3,2.4,FALSE,good,
INSP-0282-1,MA-RD-SEG-0282,2023-08-30,Municipality,66,24.4,FALSE,good,
INSP-0282-2,MA-RD-SEG-0282,2024-02-26,Municipality,63.9,19.2,FALSE,partial,
INSP-0282-3,MA-RD-SEG-0282,2024-08-24,ThirdParty,58.7,39,FALSE,partial,
INSP-0282-4,MA-RD-SEG-0282,2025-02-20,State PWD,53.1,13.2,TRUE,partial,
INSP-0282-5,MA-RD-SEG-0282,2025-08-19,ThirdParty,49.4,5.7,TRUE,blocked,
INSP-0283-1,MA-RD-SEG-0283,2023-08-30,State PWD,81,11.7,FALSE,good,
INSP-0283-2,MA-RD-SEG-0283,2024-02-26,State PWD,77.8,9.9,TRUE,partial,
INSP-0283-3,MA-RD-SEG-0283,2024-08-24,NHAI,69.5,24.6,FALSE,blocked,
INSP-0283-4,MA-RD-SEG-0283,2025-02-20,ThirdParty,66.7,15.7,TRUE,blocked,
INSP-0283-5,MA-RD-SEG-0283,2025-08-19,Municipality,57.8,33.6,TRUE,partial,
INSP-0284-1,MA-RD-SEG-0284,2023-08-30,NHAI,78,37.5,TRUE,none,
INSP-0284-2,MA-RD-SEG-0284,2024-02-26,ThirdParty,73.5,5.2,FALSE,none,
INSP-0284-3,MA-RD-SEG-0284,2024-08-24,NHAI,65.4,31.8,TRUE,none,
INSP-0284-4,MA-RD-SEG-0284,2025-02-20,NHAI,63.7,10.8,FALSE,partial,
INSP-0284-5,MA-RD-SEG-0284,2025-08-19,State PWD,65.8,24.2,TRUE,good,
INSP-0285-1,MA-RD-SEG-0285,2023-08-30,ThirdParty,84,11.9,TRUE,none,
INSP-0285-2,MA-RD-SEG-0285,2024-02-26,NHAI,76.5,20.4,TRUE,none,
INSP-0285-3,MA-RD-SEG-0285,2024-08-24,Municipality,80,21.8,FALSE,blocked,
INSP-0285-4,MA-RD-SEG-0285,2025-02-20,Municipality,62.7,39,TRUE,blocked,
INSP-0285-5,MA-RD-SEG-0285,2025-08-19,NHAI,58.4,35.3,FALSE,none,
INSP-0286-1,MA-RD-SEG-0286,2023-08-30,ThirdParty,64,10.6,FALSE,good,
INSP-0286-2,MA-RD-SEG-0286,2024-02-26,ThirdParty,57.6,7.1,TRUE,good,
INSP-0286-3,MA-RD-SEG-0286,2024-08-24,Municipality,52.6,9.6,FALSE,partial,
INSP-0286-4,MA-RD-SEG-0286,2025-02-20,Municipality,49.1,6.3,TRUE,none,
INSP-0286-5,MA-RD-SEG-0286,2025-08-19,NHAI,47.2,10.3,TRUE,good,
INSP-0287-1,MA-RD-SEG-0287,2023-08-30,ThirdParty,88,15.9,TRUE,none,
INSP-0287-2,MA-RD-SEG-0287,2024-02-26,State PWD,85.9,22,TRUE,good,
INSP-0287-3,MA-RD-SEG-0287,2024-08-24,ThirdParty,76.4,8.5,TRUE,blocked,
INSP-0287-4,MA-RD-SEG-0287,2025-02-20,ThirdParty,66.8,19.7,FALSE,none,
INSP-0287-5,MA-RD-SEG-0287,2025-08-19,ThirdParty,65.6,4.5,TRUE,partial,
INSP-0288-1,MA-RD-SEG-0288,2023-08-30,NHAI,71,25.7,TRUE,good,
INSP-0288-2,MA-RD-SEG-0288,2024-02-26,ThirdParty,67.8,3,FALSE,blocked,
INSP-0288-3,MA-RD-SEG-0288,2024-08-24,State PWD,55.8,20,FALSE,none,
INSP-0288-4,MA-RD-SEG-0288,2025-02-20,NHAI,61.8,22.3,TRUE,good,
INSP-0288-5,MA-RD-SEG-0288,2025-08-19,State PWD,60,35.5,TRUE,partial,
INSP-0289-1,MA-RD-SEG-0289,2023-08-30,State PWD,86,17.4,TRUE,none,
INSP-0289-2,MA-RD-SEG-0289,2024-02-26,Municipality,79.7,21.9,FALSE,none,
INSP-0289-3,MA-RD-SEG-0289,2024-08-24,ThirdParty,75,4.5,FALSE,partial,
INSP-0289-4,MA-RD-SEG-0289,2025-02-20,ThirdParty,70.6,10.6,FALSE,good,
INSP-0289-5,MA-RD-SEG-0289,2025-08-19,NHAI,60.8,35.8,FALSE,none,
INSP-0290-1,MA-RD-SEG-0290,2023-08-30,Municipality,75,4.6,FALSE,blocked,
INSP-0290-2,MA-RD-SEG-0290,2024-02-26,Municipality,71.8,4.3,FALSE,none,
INSP-0290-3,MA-RD-SEG-0290,2024-08-24,ThirdParty,69.2,20.3,TRUE,blocked,
INSP-0290-4,MA-RD-SEG-0290,2025-02-20,State PWD,67.9,24.9,TRUE,blocked,
INSP-0290-5,MA-RD-SEG-0290,2025-08-19,NHAI,65,31.9,TRUE,blocked,
INSP-0291-1,MA-RD-SEG-0291,2023-08-30,Municipality,73,36.3,TRUE,good,
INSP-0291-2,MA-RD-SEG-0291,2024-02-26,NHAI,66.2,20.6,TRUE,good,
INSP-0291-3,MA-RD-SEG-0291,2024-08-24,ThirdParty,62.9,30.2,FALSE,partial,
INSP-0291-4,MA-RD-SEG-0291,2025-02-20,Municipality,64.8,31.1,FALSE,blocked,
INSP-0291-5,MA-RD-SEG-0291,2025-08-19,ThirdParty,62.8,14.7,TRUE,partial,
INSP-0292-1,MA-RD-SEG-0292,2023-08-30,ThirdParty,69,7.2,FALSE,none,
INSP-0292-2,MA-RD-SEG-0292,2024-02-26,Municipality,61.7,4,TRUE,none,
INSP-0292-3,MA-RD-SEG-0292,2024-08-24,Municipality,61.1,23.9,TRUE,partial,
INSP-0292-4,MA-RD-SEG-0292,2025-02-20,State PWD,55.1,23.9,FALSE,blocked,
INSP-0292-5,MA-RD-SEG-0292,2025-08-19,NHAI,51.6,7.9,TRUE,blocked,
INSP-0293-1,MA-RD-SEG-0293,2023-08-30,Municipality,88,26.1,FALSE,good,
INSP-0293-2,MA-RD-SEG-0293,2024-02-26,NHAI,81.6,31.1,TRUE,blocked,
INSP-0293-3,MA-RD-SEG-0293,2024-08-24,NHAI,78.4,9.1,TRUE,partial,
INSP-0293-4,MA-RD-SEG-0293,2025-02-20,State PWD,72.1,29.4,TRUE,none,
INSP-0293-5,MA-RD-SEG-0293,2025-08-19,Municipality,67.5,38.7,TRUE,blocked,
INSP-0294-1,MA-RD-SEG-0294,2023-08-30,ThirdParty,67,21,TRUE,good,
INSP-0294-2,MA-RD-SEG-0294,2024-02-26,NHAI,62.3,22.4,FALSE,partial,
INSP-0294-3,MA-RD-SEG-0294,2024-08-24,Municipality,56.7,39.8,FALSE,blocked,
INSP-0294-4,MA-RD-SEG-0294,2025-02-20,State PWD,57.8,16.1,TRUE,none,
INSP-0294-5,MA-RD-SEG-0294,2025-08-19,NHAI,56,25.4,FALSE,none,
INSP-0295-1,MA-RD-SEG-0295,2023-08-30,ThirdParty,73,27.9,TRUE,partial,
INSP-0295-2,MA-RD-SEG-0295,2024-02-26,State PWD,67.7,9.7,FALSE,good,
INSP-0295-3,MA-RD-SEG-0295,2024-08-24,Municipality,67.1,14.3,TRUE,none,
INSP-0295-4,MA-RD-SEG-0295,2025-02-20,State PWD,56.3,21,FALSE,partial,
INSP-0295-5,MA-RD-SEG-0295,2025-08-19,NHAI,60.2,9.5,TRUE,blocked,
INSP-0296-1,MA-RD-SEG-0296,2023-08-30,Municipality,75,34.7,FALSE,good,
INSP-0296-2,MA-RD-SEG-0296,2024-02-26,NHAI,67.3,38.3,FALSE,none,
INSP-0296-3,MA-RD-SEG-0296,2024-08-24,Municipality,68.4,28.9,TRUE,blocked,
INSP-0296-4,MA-RD-SEG-0296,2025-02-20,NHAI,62.7,21.1,FALSE,partial,
INSP-0296-5,MA-RD-SEG-0296,2025-08-19,Municipality,46.3,28.4,FALSE,none,
INSP-0297-1,MA-RD-SEG-0297,2023-08-30,NHAI,63,11.6,TRUE,blocked,
INSP-0297-2,MA-RD-SEG-0297,2024-02-26,ThirdParty,55.1,29.7,FALSE,none,
INSP-0297-3,MA-RD-SEG-0297,2024-08-24,State PWD,57,21,FALSE,none,
INSP-0297-4,MA-RD-SEG-0297,2025-02-20,ThirdParty,43.2,32.3,FALSE,good,
INSP-0297-5,MA-RD-SEG-0297,2025-08-19,ThirdParty,46.6,20.3,TRUE,none,
INSP-0298-1,MA-RD-SEG-0298,2023-08-30,ThirdParty,66,19.2,FALSE,good,
INSP-0298-2,MA-RD-SEG-0298,2024-02-26,ThirdParty,60.1,25.3,FALSE,good,
INSP-0298-3,MA-RD-SEG-0298,2024-08-24,NHAI,51.5,12.5,FALSE,blocked,
INSP-0298-4,MA-RD-SEG-0298,2025-02-20,State PWD,48.5,17.9,FALSE,blocked,
INSP-0298-5,MA-RD-SEG-0298,2025-08-19,NHAI,52.2,5,TRUE,partial,
INSP-0299-1,MA-RD-SEG-0299,2023-08-30,NHAI,61,34.9,FALSE,blocked,
INSP-0299-2,MA-RD-SEG-0299,2024-02-26,State PWD,53.9,19,TRUE,blocked,
INSP-0299-3,MA-RD-SEG-0299,2024-08-24,ThirdParty,52.8,1.6,TRUE,good,
INSP-0299-4,MA-RD-SEG-0299,2025-02-20,NHAI,51.6,13.9,FALSE,partial,
INSP-0299-5,MA-RD-SEG-0299,2025-08-19,Municipality,31.9,31.4,FALSE,none,
INSP-0300-1,MA-RD-SEG-0300,2023-08-30,ThirdParty,75,29.4,TRUE,good,
INSP-0300-2,MA-RD-SEG-0300,2024-02-26,NHAI,67,31.4,FALSE,none,
INSP-0300-3,MA-RD-SEG-0300,2024-08-24,State PWD,63.5,18.5,FALSE,none,
INSP-0300-4,MA-RD-SEG-0300,2025-02-20,ThirdParty,58.3,5.2,FALSE,none,
INSP-0300-5,MA-RD-SEG-0300,2025-08-19,State PWD,62.5,17.7,FALSE,good,
INSP-0301-1,MA-RD-SEG-0301,2023-08-30,State PWD,82,35.5,FALSE,none,
INSP-0301-2,MA-RD-SEG-0301,2024-02-26,NHAI,78.9,36,TRUE,none,
INSP-0301-3,MA-RD-SEG-0301,2024-08-24,State PWD,70.4,37.8,FALSE,partial,
INSP-0301-4,MA-RD-SEG-0301,2025-02-20,ThirdParty,71.6,33.3,TRUE,blocked,
INSP-0301-5,MA-RD-SEG-0301,2025-08-19,ThirdParty,72.8,33.5,TRUE,good,
INSP-0302-1,MA-RD-SEG-0302,2023-08-30,State PWD,90,36.9,TRUE,partial,
INSP-0302-2,MA-RD-SEG-0302,2024-02-26,Municipality,83.6,13.4,TRUE,blocked,
INSP-0302-3,MA-RD-SEG-0302,2024-08-24,ThirdParty,83.2,10.7,TRUE,good,
INSP-0302-4,MA-RD-SEG-0302,2025-02-20,ThirdParty,68.4,19.3,FALSE,good,
INSP-0302-5,MA-RD-SEG-0302,2025-08-19,NHAI,74.1,26,TRUE,blocked,
INSP-0303-1,MA-RD-SEG-0303,2023-08-30,ThirdParty,66,6.5,TRUE,good,
INSP-0303-2,MA-RD-SEG-0303,2024-02-26,ThirdParty,59.4,14.4,TRUE,none,
INSP-0303-3,MA-RD-SEG-0303,2024-08-24,Municipality,54.1,13.6,FALSE,good,
INSP-0303-4,MA-RD-SEG-0303,2025-02-20,ThirdParty,58.9,30.2,TRUE,none,
INSP-0303-5,MA-RD-SEG-0303,2025-08-19,Municipality,56.6,6.8,FALSE,good,
INSP-0304-1,MA-RD-SEG-0304,2023-08-30,NHAI,81,31.2,FALSE,none,
INSP-0304-2,MA-RD-SEG-0304,2024-02-26,NHAI,78.3,36.1,FALSE,partial,
INSP-0304-3,MA-RD-SEG-0304,2024-08-24,NHAI,71.8,25,FALSE,none,
INSP-0304-4,MA-RD-SEG-0304,2025-02-20,ThirdParty,62,32.8,FALSE,partial,
INSP-0304-5,MA-RD-SEG-0304,2025-08-19,ThirdParty,65,12.3,FALSE,partial,
INSP-0305-1,MA-RD-SEG-0305,2023-08-30,Municipality,65,38,TRUE,partial,
INSP-0305-2,MA-RD-SEG-0305,2024-02-26,Municipality,60.1,33.1,FALSE,blocked,
INSP-0305-3,MA-RD-SEG-0305,2024-08-24,NHAI,59.8,18.5,FALSE,good,
INSP-0305-4,MA-RD-SEG-0305,2025-02-20,ThirdParty,45.1,19.1,TRUE,good,
INSP-0305-5,MA-RD-SEG-0305,2025-08-19,NHAI,48,9.2,TRUE,partial,
INSP-0306-1,MA-RD-SEG-0306,2023-08-30,State PWD,72,13.7,TRUE,none,
INSP-0306-2,MA-RD-SEG-0306,2024-02-26,Municipality,65.7,29.7,TRUE,good,
INSP-0306-3,MA-RD-SEG-0306,2024-08-24,ThirdParty,58.4,27.8,TRUE,partial,
INSP-0306-4,MA-RD-SEG-0306,2025-02-20,NHAI,55.8,35.5,FALSE,none,
INSP-0306-5,MA-RD-SEG-0306,2025-08-19,State PWD,50.1,18.7,TRUE,none,
INSP-0307-1,MA-RD-SEG-0307,2023-08-30,State PWD,80,2.6,FALSE,none,
INSP-0307-2,MA-RD-SEG-0307,2024-02-26,State PWD,76.9,23.3,FALSE,none,
INSP-0307-3,MA-RD-SEG-0307,2024-08-24,ThirdParty,75.6,13,TRUE,good,
INSP-0307-4,MA-RD-SEG-0307,2025-02-20,Municipality,63.4,2.4,TRUE,blocked,
INSP-0307-5,MA-RD-SEG-0307,2025-08-19,Municipality,55.7,11.1,TRUE,none,
INSP-0308-1,MA-RD-SEG-0308,2023-08-30,NHAI,69,21.5,TRUE,good,
INSP-0308-2,MA-RD-SEG-0308,2024-02-26,Municipality,65,4.6,TRUE,partial,
INSP-0308-3,MA-RD-SEG-0308,2024-08-24,Municipality,53.1,3.1,TRUE,none,
INSP-0308-4,MA-RD-SEG-0308,2025-02-20,NHAI,50.2,11.4,TRUE,blocked,
INSP-0308-5,MA-RD-SEG-0308,2025-08-19,ThirdParty,38.7,24.3,TRUE,none,
INSP-0309-1,MA-RD-SEG-0309,2023-08-30,NHAI,66,39.2,FALSE,good,
INSP-0309-2,MA-RD-SEG-0309,2024-02-26,Municipality,58,10.1,FALSE,good,
INSP-0309-3,MA-RD-SEG-0309,2024-08-24,Municipality,50.3,3.4,TRUE,good,
INSP-0309-4,MA-RD-SEG-0309,2025-02-20,ThirdParty,42.7,21.4,TRUE,partial,
INSP-0309-5,MA-RD-SEG-0309,2025-08-19,NHAI,45.6,3.6,FALSE,good,
INSP-0310-1,MA-RD-SEG-0310,2023-08-30,NHAI,71,13.1,TRUE,none,
INSP-0310-2,MA-RD-SEG-0310,2024-02-26,Municipality,66.7,35.8,TRUE,partial,
INSP-0310-3,MA-RD-SEG-0310,2024-08-24,State PWD,66.1,23.4,TRUE,blocked,
INSP-0310-4,MA-RD-SEG-0310,2025-02-20,ThirdParty,51.5,30.8,FALSE,partial,
INSP-0310-5,MA-RD-SEG-0310,2025-08-19,NHAI,52.6,32.7,FALSE,partial,
INSP-0311-1,MA-RD-SEG-0311,2023-08-30,NHAI,89,26.6,TRUE,none,
INSP-0311-2,MA-RD-SEG-0311,2024-02-26,NHAI,83.5,14.5,TRUE,blocked,
INSP-0311-3,MA-RD-SEG-0311,2024-08-24,NHAI,83,9.5,TRUE,good,
INSP-0311-4,MA-RD-SEG-0311,2025-02-20,State PWD,71.3,28.5,TRUE,good,
INSP-0311-5,MA-RD-SEG-0311,2025-08-19,Municipality,65.4,26.1,TRUE,partial,
INSP-0312-1,MA-RD-SEG-0312,2023-08-30,ThirdParty,88,13.8,TRUE,blocked,
INSP-0312-2,MA-RD-SEG-0312,2024-02-26,NHAI,81.7,35.9,TRUE,none,
INSP-0312-3,MA-RD-SEG-0312,2024-08-24,NHAI,78.5,9.6,FALSE,good,
INSP-0312-4,MA-RD-SEG-0312,2025-02-20,NHAI,69.5,10.2,TRUE,blocked,
INSP-0312-5,MA-RD-SEG-0312,2025-08-19,NHAI,57.3,28.5,FALSE,blocked,
INSP-0313-1,MA-RD-SEG-0313,2023-08-30,NHAI,65,17.6,FALSE,partial,
INSP-0313-2,MA-RD-SEG-0313,2024-02-26,State PWD,61.9,13.3,TRUE,good,
INSP-0313-3,MA-RD-SEG-0313,2024-08-24,NHAI,51.3,9.9,FALSE,good,
INSP-0313-4,MA-RD-SEG-0313,2025-02-20,NHAI,42.1,37.3,FALSE,good,
INSP-0313-5,MA-RD-SEG-0313,2025-08-19,State PWD,54,25,FALSE,none,
INSP-0314-1,MA-RD-SEG-0314,2023-08-30,Municipality,85,4.7,TRUE,blocked,
INSP-0314-2,MA-RD-SEG-0314,2024-02-26,Municipality,80.7,30.9,TRUE,partial,
INSP-0314-3,MA-RD-SEG-0314,2024-08-24,NHAI,71.4,15.2,TRUE,blocked,
INSP-0314-4,MA-RD-SEG-0314,2025-02-20,State PWD,66.4,3.1,TRUE,partial,
INSP-0314-5,MA-RD-SEG-0314,2025-08-19,Municipality,69.1,23,FALSE,blocked,
INSP-0315-1,MA-RD-SEG-0315,2023-08-30,Municipality,86,14.7,FALSE,blocked,
INSP-0315-2,MA-RD-SEG-0315,2024-02-26,NHAI,83.5,9.6,TRUE,none,
INSP-0315-3,MA-RD-SEG-0315,2024-08-24,ThirdParty,74.9,29.8,TRUE,none,
INSP-0315-4,MA-RD-SEG-0315,2025-02-20,State PWD,75.4,11,FALSE,blocked,
INSP-0315-5,MA-RD-SEG-0315,2025-08-19,State PWD,54.7,17.7,FALSE,blocked,
INSP-0316-1,MA-RD-SEG-0316,2023-08-30,Municipality,60,25.3,FALSE,blocked,
INSP-0316-2,MA-RD-SEG-0316,2024-02-26,State PWD,54.7,23.6,TRUE,none,
INSP-0316-3,MA-RD-SEG-0316,2024-08-24,NHAI,52.6,32.8,TRUE,partial,
INSP-0316-4,MA-RD-SEG-0316,2025-02-20,State PWD,48.4,6.6,FALSE,good,
INSP-0316-5,MA-RD-SEG-0316,2025-08-19,Municipality,34.9,11,TRUE,none,
INSP-0317-1,MA-RD-SEG-0317,2023-08-30,State PWD,76,2.2,FALSE,none,
INSP-0317-2,MA-RD-SEG-0317,2024-02-26,NHAI,70.9,13.2,TRUE,good,
INSP-0317-3,MA-RD-SEG-0317,2024-08-24,NHAI,60.2,38.7,TRUE,good,
INSP-0317-4,MA-RD-SEG-0317,2025-02-20,ThirdParty,62.9,6.1,TRUE,none,
INSP-0317-5,MA-RD-SEG-0317,2025-08-19,Municipality,52.7,23.2,FALSE,partial,
INSP-0318-1,MA-RD-SEG-0318,2023-08-30,Municipality,61,9.7,FALSE,good,
INSP-0318-2,MA-RD-SEG-0318,2024-02-26,Municipality,56,33.3,TRUE,good,
INSP-0318-3,MA-RD-SEG-0318,2024-08-24,NHAI,55.5,35.2,FALSE,partial,
INSP-0318-4,MA-RD-SEG-0318,2025-02-20,State PWD,51.9,13.2,FALSE,none,
INSP-0318-5,MA-RD-SEG-0318,2025-08-19,Municipality,32.6,4.9,FALSE,none,
INSP-0319-1,MA-RD-SEG-0319,2023-08-30,Municipality,86,10.1,FALSE,blocked,
INSP-0319-2,MA-RD-SEG-0319,2024-02-26,ThirdParty,81.9,18.1,FALSE,partial,
INSP-0319-3,MA-RD-SEG-0319,2024-08-24,State PWD,80.7,15.1,FALSE,good,
INSP-0319-4,MA-RD-SEG-0319,2025-02-20,Municipality,64.7,17.7,TRUE,good,
INSP-0319-5,MA-RD-SEG-0319,2025-08-19,ThirdParty,68.5,36.1,TRUE,partial,
INSP-0320-1,MA-RD-SEG-0320,2023-08-30,Municipality,72,35.5,TRUE,partial,
INSP-0320-2,MA-RD-SEG-0320,2024-02-26,Municipality,68.1,11.5,FALSE,partial,
INSP-0320-3,MA-RD-SEG-0320,2024-08-24,NHAI,67.9,10.6,FALSE,good,
INSP-0320-4,MA-RD-SEG-0320,2025-02-20,ThirdParty,51.8,23.9,TRUE,none,
INSP-0320-5,MA-RD-SEG-0320,2025-08-19,ThirdParty,59.9,10.9,FALSE,blocked,
INSP-0321-1,MA-RD-SEG-0321,2023-08-30,NHAI,71,12.8,FALSE,none,
INSP-0321-2,MA-RD-SEG-0321,2024-02-26,ThirdParty,65.4,11.7,FALSE,none,
INSP-0321-3,MA-RD-SEG-0321,2024-08-24,NHAI,61.4,10.7,TRUE,blocked,
INSP-0321-4,MA-RD-SEG-0321,2025-02-20,ThirdParty,64.4,7.4,FALSE,none,
INSP-0321-5,MA-RD-SEG-0321,2025-08-19,Municipality,39.8,15.4,FALSE,blocked,
INSP-0322-1,MA-RD-SEG-0322,2023-08-30,NHAI,78,25.7,FALSE,partial,
INSP-0322-2,MA-RD-SEG-0322,2024-02-26,NHAI,75.4,9.3,TRUE,none,
INSP-0322-3,MA-RD-SEG-0322,2024-08-24,State PWD,71.3,24.3,FALSE,partial,
INSP-0322-4,MA-RD-SEG-0322,2025-02-20,ThirdParty,62.4,1.5,TRUE,blocked,
INSP-0322-5,MA-RD-SEG-0322,2025-08-19,ThirdParty,50.8,34.1,FALSE,blocked,
INSP-0323-1,MA-RD-SEG-0323,2023-08-30,State PWD,89,14.9,FALSE,partial,
INSP-0323-2,MA-RD-SEG-0323,2024-02-26,NHAI,84.3,14.6,FALSE,good,
INSP-0323-3,MA-RD-SEG-0323,2024-08-24,NHAI,75,15.9,TRUE,none,
INSP-0323-4,MA-RD-SEG-0323,2025-02-20,Municipality,78.1,9.5,TRUE,partial,
INSP-0323-5,MA-RD-SEG-0323,2025-08-19,Municipality,57.2,13.8,TRUE,none,
INSP-0324-1,MA-RD-SEG-0324,2023-08-30,ThirdParty,86,25.9,TRUE,good,
INSP-0324-2,MA-RD-SEG-0324,2024-02-26,NHAI,81,6.4,FALSE,none,
INSP-0324-3,MA-RD-SEG-0324,2024-08-24,ThirdParty,73.8,34.9,FALSE,partial,
INSP-0324-4,MA-RD-SEG-0324,2025-02-20,NHAI,71.1,9,FALSE,none,
INSP-0324-5,MA-RD-SEG-0324,2025-08-19,NHAI,71.6,27.3,TRUE,partial,
INSP-0325-1,MA-RD-SEG-0325,2023-08-30,ThirdParty,76,14.7,FALSE,partial,
INSP-0325-2,MA-RD-SEG-0325,2024-02-26,State PWD,72.6,6,TRUE,blocked,
INSP-0325-3,MA-RD-SEG-0325,2024-08-24,NHAI,62.3,2.8,TRUE,partial,
INSP-0325-4,MA-RD-SEG-0325,2025-02-20,NHAI,56.8,24.4,FALSE,blocked,
INSP-0325-5,MA-RD-SEG-0325,2025-08-19,Municipality,50.4,28.9,FALSE,blocked,
INSP-0326-1,MA-RD-SEG-0326,2023-08-30,NHAI,67,30,FALSE,good,
INSP-0326-2,MA-RD-SEG-0326,2024-02-26,State PWD,61.1,17.8,TRUE,good,
INSP-0326-3,MA-RD-SEG-0326,2024-08-24,NHAI,62.6,33.4,TRUE,partial,
INSP-0326-4,MA-RD-SEG-0326,2025-02-20,State PWD,52.3,4.8,TRUE,good,
INSP-0326-5,MA-RD-SEG-0326,2025-08-19,State PWD,37.5,34.7,FALSE,none,
INSP-0327-1,MA-RD-SEG-0327,2023-08-30,Municipality,88,9.6,FALSE,good,
INSP-0327-2,MA-RD-SEG-0327,2024-02-26,Municipality,84.2,7.4,FALSE,blocked,
INSP-0327-3,MA-RD-SEG-0327,2024-08-24,NHAI,83.3,33.7,FALSE,partial,
INSP-0327-4,MA-RD-SEG-0327,2025-02-20,ThirdParty,79.4,24.7,FALSE,good,
INSP-0327-5,MA-RD-SEG-0327,2025-08-19,ThirdParty,57.9,2.6,TRUE,none,
INSP-0328-1,MA-RD-SEG-0328,2023-08-30,Municipality,66,25.9,TRUE,partial,
INSP-0328-2,MA-RD-SEG-0328,2024-02-26,ThirdParty,59.3,28.2,FALSE,good,
INSP-0328-3,MA-RD-SEG-0328,2024-08-24,State PWD,54.2,36.8,FALSE,none,
INSP-0328-4,MA-RD-SEG-0328,2025-02-20,NHAI,50.6,11.7,FALSE,partial,
INSP-0328-5,MA-RD-SEG-0328,2025-08-19,State PWD,38.8,6.6,FALSE,none,
INSP-0329-1,MA-RD-SEG-0329,2023-08-30,Municipality,69,32.2,FALSE,blocked,
INSP-0329-2,MA-RD-SEG-0329,2024-02-26,Municipality,63,4.7,FALSE,partial,
INSP-0329-3,MA-RD-SEG-0329,2024-08-24,Municipality,56.5,32,FALSE,partial,
INSP-0329-4,MA-RD-SEG-0329,2025-02-20,Municipality,58.9,4.8,TRUE,none,
INSP-0329-5,MA-RD-SEG-0329,2025-08-19,State PWD,56,27.5,TRUE,partial,
INSP-0330-1,MA-RD-SEG-0330,2023-08-30,Municipality,69,17.9,TRUE,blocked,
INSP-0330-2,MA-RD-SEG-0330,2024-02-26,NHAI,66.1,29,TRUE,blocked,
INSP-0330-3,MA-RD-SEG-0330,2024-08-24,Municipality,60.2,19.7,TRUE,blocked,
INSP-0330-4,MA-RD-SEG-0330,2025-02-20,Municipality,53.2,37.9,FALSE,good,
INSP-0330-5,MA-RD-SEG-0330,2025-08-19,Municipality,48.4,35.8,FALSE,good,
INSP-0331-1,MA-RD-SEG-0331,2023-08-30,State PWD,71,37.2,TRUE,none,
INSP-0331-2,MA-RD-SEG-0331,2024-02-26,NHAI,68.1,24.7,TRUE,partial,
