road_id,name,geojson_id,highway_ref,segment_number,segment_start_km,segment_end_km,length_km,district,taluka,PDI,Pseudo_CIBIL,ML_Predicted_CIBIL,Final_CIBIL,Condition_Category
MA-NH753J-SEG-0041,NH753J Segment 41,way/259922379,NH753J,41,32.5,56.0,23.5,Nashik,Yeola,21.27,78.73,78.84,78.76,Fair
MA-NH44-SEG-0098,NH44 Segment 98,way/182450964,NH44,98,128.9,152.4,23.5,Nagpur,Kamptee,21.21,78.79,78.69,78.76,Fair
MA-NH48-SEG-0817,NH48 Segment 817,way/846360461,NH48,817,102.7,114.4,11.7,Kolhapur,Karveer,21.13,78.87,78.5,78.76,Fair
MA-NH361-SEG-0646,NH361 Segment 646,way/1353367196,NH361,646,35.9,49.2,13.3,Nashik,Trimbak,21.29,78.71,78.87,78.76,Fair
MA-NH753BB-SEG-0014,NH753BB Segment 14,way/301888962,NH753BB,14,76.6,86.4,9.8,Nashik,Baglan,21.25,78.75,78.77,78.76,Fair
MA-NH166E-SEG-0057,NH166E Segment 57,way/298296027,NH166E,57,175.4,190.0,14.6,Dhule,Shirpur,21.34,78.66,79.01,78.76,Fair
MA-NH61-SEG-0182,NH61 Segment 182,way/789273519,NH61,182,136.4,143.3,6.9,Satara,Jaoli,21.2,78.8,78.66,78.76,Fair
MA-NH52-SEG-0624,NH52 Segment 624,way/1227965656,NH52,624,150.6,169.4,18.8,Nagpur,Katol,21.25,78.75,78.77,78.76,Fair
MA-NH48-SEG-0891,NH48 Segment 891,way/1080114984,NH48,891,176.7,184.1,7.4,Nashik,Niphad,21.37,78.63,79.06,78.76,Fair
MA-NH753F-SEG-0376,NH753F Segment 376,way/652398187,NH753F,376,193.0,210.6,17.6,Satara,Khatav,21.34,78.66,79.0,78.76,Fair
MA-NH752K-SEG-0043,NH752K Segment 43,way/306019865,NH752K,43,188.6,194.7,6.1,Solapur,Mohol,21.13,78.87,78.47,78.75,Fair
MA-NH63-SEG-0109,NH63 Segment 109,way/864550498,NH63,109,178.4,191.6,13.2,Pune,Shirur,21.41,78.59,79.12,78.75,Fair
MA-NH361-SEG-0105,NH361 Segment 105,way/825196164,NH361,105,167.5,191.6,24.1,Satara,Khandala,21.2,78.8,78.63,78.75,Fair
MA-NH61-SEG-0331,NH61 Segment 331,way/1361081136,NH61,331,119.4,144.3,24.9,Nagpur,Parseoni,21.33,78.67,78.95,78.75,Fair
MA-NH53-SEG-1205,NH53 Segment 1205,way/1355136032,NH53,1205,148.1,170.7,22.6,Sindhudurg,Devgad,21.33,78.67,78.89,78.74,Fair
MA-NH353I-SEG-0037,NH353I Segment 37,way/859834921,NH353I,37,9.5,29.2,19.7,Solapur,Pandharpur,21.41,78.59,79.09,78.74,Fair
MA-NH353D-SEG-0034,NH353D Segment 34,way/1352899449,NH353D,34,162.0,179.2,17.2,Satara,Jaoli,21.24,78.76,78.7,78.74,Fair
MA-NH60-SEG-0332,NH60 Segment 332,way/631408120,NH60,332,99.7,112.2,12.5,Dhule,Sindkhede,21.3,78.7,78.84,78.74,Fair
MA-NH752H-SEG-0018,NH752H Segment 18,way/302941560,NH752H,18,43.0,57.2,14.2,Solapur,Mangalwedha,21.21,78.79,78.59,78.73,Fair
MA-NH61-SEG-0011,NH61 Segment 11,way/41855285,NH61,11,40.5,58.8,18.3,Dhule,Dhule,21.47,78.53,79.2,78.73,Fair
MA-NH548B-SEG-0056,NH548B Segment 56,way/317264479,NH548B,56,176.5,198.6,22.1,Kolhapur,Gaganbawda,21.34,78.66,78.9,78.73,Fair
MA-NH753J-SEG-0045,NH753J Segment 45,way/298884645,NH753J,45,73.0,90.2,17.2,Nashik,Igatpuri,21.29,78.71,78.77,78.73,Fair
MA-NH53-SEG-0319,NH53 Segment 319,way/568187255,NH53,319,185.7,196.7,11.0,Nagpur,Kalmeshwar,21.13,78.87,78.36,78.72,Fair
MA-NH166-SEG-0523,NH166 Segment 523,way/1257746958,NH166,523,190.9,198.1,7.2,Nagpur,Ramtek,21.23,78.77,78.62,78.72,Fair
MA-NH753F-SEG-0095,NH753F Segment 95,way/217640349,NH753F,95,125.0,130.3,5.3,Nagpur,Hingna,21.28,78.72,78.71,78.72,Fair
MA-NH753C-SEG-0074,NH753C Segment 74,way/1095155215,NH753C,74,53.9,71.7,17.8,Nagpur,Butibori,21.41,78.59,79.01,78.72,Fair
MA-NH160-SEG-0153,NH160 Segment 153,way/153128593,NH160,30,119.8,124.9,5.1,Dhule,Sindkhede,21.28,78.72,78.71,78.72,Fair
MA-NH48-SEG-0548,NH48 Segment 548,way/361430995,NH48,548,148.9,163.9,15.0,Nashik,Baglan,21.24,78.76,78.62,78.72,Fair
MA-NH65-SEG-0187,NH65 Segment 187,way/303751052,NH65,187,145.9,165.0,19.1,Pune,Khed,21.28,78.72,78.71,78.72,Fair
MA-NH753BE-SEG-0049,NH753BE Segment 49,way/299532187,NH753BE,49,160.2,172.4,12.2,Solapur,Madha,21.37,78.63,78.89,78.71,Fair
MA-NH753J-SEG-0019,NH753J Segment 19,way/225916057,NH753J,19,161.3,182.0,20.7,Pune,Haveli,21.34,78.66,78.83,78.71,Fair
MA-NH48-SEG-0725,NH48 Segment 725,way/787364390,NH48,725,158.4,167.6,9.2,Kolhapur,Gadhinglaj,21.29,78.71,78.72,78.71,Fair
MA-NH52-SEG-0662,NH52 Segment 662,way/1227973430,NH52,662,37.8,48.5,10.7,Satara,Jaoli,21.28,78.72,78.68,78.71,Fair
MA-NH66-SEG-0120,NH66 Segment 120,way/779009450,NH66,120,86.7,111.0,24.3,Nagpur,Kamptee,21.31,78.69,78.75,78.71,Fair
MA-NH347A-SEG-0089,NH347A Segment 89,way/304253192,NH347A,89,178.5,201.1,22.6,Solapur,Karmala,21.3,78.7,78.69,78.7,Fair
MA-NH848-SEG-0054,NH848 Segment 54,way/388293014,NH848,54,127.5,133.0,5.5,Kolhapur,Bhudargad,21.2,78.8,78.48,78.7,Fair
MA-NH160-SEG-0139,NH160 Segment 139,way/310424746,NH160,139,109.6,123.0,13.4,Nashik,Nashik,21.33,78.67,78.76,78.7,Fair
MA-NH52-SEG-0178,NH52 Segment 178,way/882618390,NH52,178,6.1,16.4,10.3,Satara,Wai,21.36,78.64,78.83,78.7,Fair
MA-NH63-SEG-0054,NH63 Segment 54,way/308618416,NH63,54,25.3,45.2,19.9,Dhule,Dhule,21.41,78.59,78.96,78.7,Fair
MA-NH752I-SEG-0022,NH752I Segment 22,way/243918309,NH752I,22,48.2,73.1,24.9,Solapur,Mohol,21.47,78.53,79.1,78.7,Fair
MA-NH53-SEG-0126,NH53 Segment 126,way/217434547,NH53,126,36.5,52.2,15.7,Nashik,Malegaon,21.36,78.64,78.83,78.7,Fair
MA-NH61-SEG-0105,NH61 Segment 105,way/311901618,NH61,105,138.4,153.4,15.0,Dhule,Sakri,21.28,78.72,78.63,78.69,Fair
MA-NH353B-SEG-0011,NH353B Segment 11,way/295487561,NH353B,11,6.0,25.7,19.7,Kolhapur,Hatkanangle,21.38,78.62,78.84,78.69,Fair
MA-NH353J-SEG-0006,NH353J Segment 6,way/229068927,NH353J,6,49.3,57.8,8.5,Pune,Haveli,21.27,78.73,78.6,78.69,Fair
MA-NH965G-SEG-0080,NH965G Segment 80,way/573954926,NH965G,80,76.9,87.2,10.3,Dhule,Sindkhede,21.3,78.7,78.66,78.69,Fair
MA-NH753B-SEG-0038,NH753B Segment 38,way/306119846,NH753B,38,192.9,213.8,20.9,Solapur,Solapur North,21.28,78.72,78.62,78.69,Fair
MA-NH53-SEG-0113,NH53 Segment 113,way/217431683,NH53,113,96.9,117.5,20.6,Nagpur,Kamptee,21.17,78.83,78.35,78.69,Fair
MA-NH752I-SEG-0033,NH752I Segment 33,way/284790037,NH752I,33,125.6,145.1,19.5,Kolhapur,Ajra,21.33,78.67,78.7,78.68,Fair
MA-NH166-SEG-0547,NH166 Segment 547,way/1293823573,NH166,547,126.3,148.4,22.1,Raigad,Alibag,21.33,78.67,78.72,78.68,Fair
MA-NH160H-SEG-0137,NH160H Segment 137,way/892217673,NH160H,137,158.5,182.1,23.6,Solapur,Akkalkot,21.29,78.71,78.61,78.68,Fair
MA-NH166-SEG-0187,NH166 Segment 187,way/1203504629,NH166,187,39.5,60.8,21.3,Sindhudurg,Kankavli,21.47,78.53,79.02,78.68,Fair
MA-NH53-SEG-1110,NH53 Segment 1110,way/1354923050,NH53,1110,83.4,103.7,20.3,Satara,Karad,21.24,78.76,78.51,78.68,Fair
MA-NH848-SEG-0027,NH848 Segment 27,way/185467216,NH848,27,84.9,108.7,23.8,Solapur,Sangola,21.36,78.64,78.77,78.68,Fair
MA-NH548D-SEG-0006,NH548D Segment 6,way/22840609,NH548D,6,105.9,120.0,14.1,Satara,Phaltan,21.34,78.66,78.72,78.68,Fair
MA-NH53-SEG-0663,NH53 Segment 663,way/1095229314,NH53,663,102.7,120.3,17.6,Solapur,Solapur South,21.41,78.59,78.86,78.67,Fair
MA-NH52-SEG-0240,NH52 Segment 240,way/907266249,NH52,240,44.8,66.7,21.9,Satara,Phaltan,21.37,78.63,78.75,78.67,Fair
MA-NH965G-SEG-0147,NH965G Segment 147,way/1473600341,NH965G,147,120.6,127.9,7.3,Raigad,Uran,21.39,78.61,78.76,78.66,Fair
MA-NH361-SEG-0022,NH361 Segment 22,way/240222207,NH361,22,112.4,121.3,8.9,Pune,Khed,21.42,78.58,78.84,78.66,Fair
MA-NH52-SEG-0468,NH52 Segment 468,way/1115082794,NH52,468,22.7,46.3,23.6,Solapur,Solapur North,21.4,78.6,78.77,78.65,Fair
MA-NH161-SEG-0136,NH161 Segment 136,way/1285538000,NH161,136,197.3,205.6,8.3,Pune,Daund,21.28,78.72,78.48,78.65,Fair
MA-NH561A-SEG-0004,NH561A Segment 4,way/103079208,NH561A,4,70.4,75.8,5.4,Nashik,Dindori,21.36,78.64,78.67,78.65,Fair
MA-NH65-SEG-0372,NH65 Segment 372,way/860568669,NH65,372,114.6,120.3,5.7,Nagpur,Katol,21.34,78.66,78.59,78.64,Fair
MA-NH65-SEG-0237,NH65 Segment 237,way/574580025,NH65,237,158.9,182.0,23.1,Pune,Haveli,21.38,78.62,78.7,78.64,Fair
MA-NH753F-SEG-0009,NH753F Segment 9,way/23028040,NH753F,9,103.1,109.2,6.1,Solapur,Mangalwedha,21.44,78.56,78.84,78.64,Fair
MA-NH44-SEG-0388,NH44 Segment 388,way/1292279182,NH44,388,124.5,145.6,21.1,Raigad,Sudhagad,21.35,78.65,78.61,78.64,Fair
MA-NH361-SEG-0141,NH361 Segment 141,way/825201144,NH361,141,63.4,72.7,9.3,Solapur,Malshiras,21.43,78.57,78.81,78.64,Fair
MA-NH48-SEG-0590,NH48 Segment 590,way/567635449,NH48,590,32.0,39.4,7.4,Kolhapur,Radhanagari,21.43,78.57,78.82,78.64,Fair
MA-NH53-SEG-0624,NH53 Segment 624,way/1044271458,NH53,624,153.0,174.1,21.1,Nashik,Malegaon,21.4,78.6,78.73,78.64,Fair
MA-NH353C-SEG-0013,NH353C Segment 13,way/263640224,NH353C,13,101.1,117.3,16.2,Kolhapur,Gadhinglaj,21.34,78.66,78.6,78.64,Fair
MA-NH52-SEG-0794,NH52 Segment 794,way/1320656543,NH52,794,118.1,127.2,9.1,Nagpur,Parseoni,21.4,78.6,78.69,78.63,Fair
MA-NH53-SEG-0030,NH53 Segment 30,way/199772754,NH53,30,8.0,22.4,14.4,Dhule,Sindkhede,21.33,78.67,78.55,78.63,Fair
MA-NH60-SEG-0375,NH60 Segment 375,way/641158957,NH60,375,116.4,131.6,15.2,Dhule,Dhule,21.41,78.59,78.71,78.63,Fair
MA-NH752H-SEG-0076,NH752H Segment 76,way/1018221009,NH752H,76,68.4,80.4,12.0,Solapur,Mohol,21.35,78.65,78.54,78.62,Fair
MA-NH848-SEG-0176,NH848 Segment 176,way/1319431137,NH848,176,85.5,94.6,9.1,Nashik,Yeola,21.45,78.55,78.79,78.62,Fair
MA-NH753A-SEG-0090,NH753A Segment 90,way/640803900,NH753A,90,87.3,99.7,12.4,Satara,Karad,21.44,78.56,78.76,78.62,Fair
MA-NH965G-SEG-0169,NH965G Segment 169,way/1473610868,NH965G,169,152.8,162.8,10.0,Sindhudurg,Devgad,21.3,78.7,78.43,78.62,Fair
MA-NH965D-SEG-0030,NH965D Segment 30,way/304942951,NH965D,30,19.7,30.4,10.7,Nagpur,Katol,21.3,78.7,78.42,78.62,Fair
MA-NH161-SEG-0287,NH161 Segment 287,way/1353102787,NH161,287,7.9,22.8,14.9,Raigad,Tala,21.47,78.53,78.83,78.62,Fair
MA-NH753F-SEG-0545,NH753F Segment 545,way/1357136227,NH753F,545,52.2,74.6,22.4,Pune,Shirur,21.31,78.69,78.45,78.62,Fair
MA-NH548C-SEG-0009,NH548C Segment 9,way/22840478,NH548C,9,71.1,81.8,10.7,Dhule,Sindkhede,21.38,78.62,78.63,78.62,Fair
MA-NH53-SEG-1015,NH53 Segment 1015,way/1353303003,NH53,1015,61.2,68.4,7.2,Nashik,Niphad,21.52,78.48,78.94,78.62,Fair
MA-NH348A-SEG-0101,NH348A Segment 101,way/1424788230,NH348A,101,173.1,187.1,14.0,Nagpur,Kalmeshwar,21.42,78.58,78.7,78.62,Fair
MA-NH48-SEG-0711,NH48 Segment 711,way/780116218,NH48,711,85.5,103.1,17.6,Satara,Mahabaleshwar,21.41,78.59,78.66,78.61,Fair
MA-NH561-SEG-0051,NH561 Segment 51,way/441987817,NH561,51,112.4,129.0,16.6,Solapur,Solapur South,21.3,78.7,78.4,78.61,Fair
MA-NH753B-SEG-0039,NH753B Segment 39,way/313525297,NH753B,39,47.4,60.7,13.3,Nashik,Yeola,21.57,78.43,79.02,78.61,Fair
MA-NH52-SEG-0697,NH52 Segment 697,way/1243724767,NH52,697,33.8,46.9,13.1,Pune,Baramati,21.39,78.61,78.6,78.61,Fair
MA-NH52-SEG-0293,NH52 Segment 293,way/978826703,NH52,293,145.7,164.5,18.8,Kolhapur,Bhudargad,21.24,78.76,78.26,78.61,Fair
MA-NH48-SEG-0272,NH48 Segment 272,way/28724862,NH48,42,145.0,152.2,7.2,Kolhapur,Kolhapur,21.3,78.7,78.41,78.61,Fair
MA-NH353J-SEG-0004,NH353J Segment 4,way/229068925,NH353J,4,199.2,224.2,25.0,Satara,Khatav,21.36,78.64,78.5,78.6,Fair
MA-NH52-SEG-0284,NH52 Segment 284,way/978821868,NH52,284,141.0,164.4,23.4,Sindhudurg,Kudal,21.35,78.65,78.47,78.6,Fair
MA-NH353C-SEG-0010,NH353C Segment 10,way/263640213,NH353C,10,82.0,89.9,7.9,Solapur,Sangola,21.35,78.65,78.5,78.6,Fair
MA-NH52-SEG-0312,NH52 Segment 312,way/978846120,NH52,312,55.4,60.7,5.3,Nagpur,Kalmeshwar,21.37,78.63,78.53,78.6,Fair
MA-NH361-SEG-0392,NH361 Segment 392,way/979868782,NH361,392,187.8,208.0,20.2,Solapur,Solapur North,21.34,78.66,78.47,78.6,Fair
MA-NH166E-SEG-0076,NH166E Segment 76,way/452821968,NH166E,76,131.8,152.5,20.7,Pune,Mulshi,21.46,78.54,78.69,78.59,Fair
MA-NH53-SEG-1343,NH53 Segment 1343,way/1451397630,NH53,1343,14.0,26.6,12.6,Satara,Wai,21.37,78.63,78.5,78.59,Fair
MA-NH65-SEG-0502,NH65 Segment 502,way/1235095040,NH65,502,93.9,106.7,12.8,Sindhudurg,Kankavli,21.51,78.49,78.83,78.59,Fair
MA-NH65-SEG-0391,NH65 Segment 391,way/895929975,NH65,391,112.5,131.3,18.8,Raigad,Khalapur,21.48,78.52,78.74,78.59,Fair
MA-NH266-SEG-0019,NH266 Segment 19,way/311222325,NH266,19,47.6,68.4,20.8,Nagpur,Hingna,21.43,78.57,78.64,78.59,Fair
MA-NH63-SEG-0114,NH63 Segment 114,way/865587602,NH63,114,197.2,220.4,23.2,Kolhapur,Panhala,21.32,78.68,78.38,78.59,Fair
MA-NH53-SEG-0264,NH53 Segment 264,way/315210830,NH53,264,143.8,168.4,24.6,Dhule,Sakri,21.5,78.5,78.8,78.59,Fair
MA-NH166-SEG-0304,NH166 Segment 304,way/1255999364,NH166,304,100.8,124.4,23.6,Nagpur,Butibori,21.43,78.57,78.64,78.59,Fair
MA-NH161G-SEG-0015,NH161G Segment 15,way/303977738,NH161G,15,65.9,87.0,21.1,Satara,Khandala,21.48,78.52,78.75,78.59,Fair
MA-NH160A-SEG-0076,NH160A Segment 76,way/304800597,NH160A,76,170.0,178.3,8.3,Nashik,Chandwad,21.41,78.59,78.54,78.58,Fair
MA-NH543-SEG-0036,NH543 Segment 36,way/663163324,NH543,36,81.3,100.2,18.9,Raigad,Poladpur,21.53,78.47,78.85,78.58,Fair
MA-NH752K-SEG-0037,NH752K Segment 37,way/304117646,NH752K,37,176.6,196.5,19.9,Nagpur,Bhiwapur,21.34,78.66,78.4,78.58,Fair
MA-NH60-SEG-0186,NH60 Segment 186,way/125858138,NH60,39,75.6,97.8,22.2,Kolhapur,Kolhapur,21.3,78.7,78.31,78.58,Fair
MA-NH753F-SEG-0416,NH753F Segment 416,way/1018200976,NH753F,416,176.4,193.7,17.3,Nashik,Malegaon,21.71,78.29,79.21,78.57,Fair
MA-NH61-SEG-0101,NH61 Segment 101,way/311403737,NH61,101,157.9,178.4,20.5,Dhule,Sindkhede,21.46,78.54,78.65,78.57,Fair
MA-NH348A-SEG-0012,NH348A Segment 12,way/587671158,NH348A,12,156.9,168.9,12.0,Raigad,Roha,21.26,78.74,78.16,78.57,Fair
MA-NH66-SEG-0044,NH66 Segment 44,way/245759436,NH66,44,86.4,98.2,11.8,Solapur,Mohol,21.36,78.64,78.37,78.56,Fair
MA-NH65-SEG-0430,NH65 Segment 430,way/1021645989,NH65,430,111.8,124.1,12.3,Raigad,Poladpur,21.46,78.54,78.61,78.56,Fair
MA-NH160-SEG-0333,NH160 Segment 333,way/1285838204,NH160,333,66.0,77.1,11.1,Nashik,Peth,21.46,78.54,78.59,78.56,Fair
MA-NH752I-SEG-0001,NH752I Segment 1,way/22839827,NH752I,1,134.5,152.0,17.5,Pune,Purandar,21.43,78.57,78.55,78.56,Fair
MA-NH52-SEG-0583,NH52 Segment 583,way/1144290858,NH52,583,22.2,28.1,5.9,Nashik,Igatpuri,21.48,78.52,78.65,78.56,Fair
MA-NH166-SEG-0173,NH166 Segment 173,way/1203504615,NH166,173,76.9,96.1,19.2,Nashik,Peth,21.37,78.63,78.41,78.56,Fair
MA-NH66-SEG-0628,NH66 Segment 628,way/1474281031,NH66,628,189.6,194.7,5.1,Nagpur,Kalmeshwar,21.44,78.56,78.53,78.55,Fair
MA-NH160-SEG-0384,NH160 Segment 384,way/1289070411,NH160,384,168.3,179.8,11.5,Raigad,Khalapur,21.58,78.42,78.85,78.55,Fair
MA-NH166G-SEG-0007,NH166G Segment 7,way/302634716,NH166G,7,117.7,131.0,13.3,Raigad,Shrivardhan,21.45,78.55,78.56,78.55,Fair
MA-NH166-SEG-0509,NH166 Segment 509,way/1257746935,NH166,509,59.2,82.6,23.4,Solapur,Sangola,21.55,78.45,78.77,78.55,Fair
MA-NH161-SEG-0168,NH161 Segment 168,way/1352009254,NH161,168,147.7,170.5,22.8,Raigad,Pen,21.52,78.48,78.67,78.54,Fair
MA-NH60-SEG-0680,NH60 Segment 680,way/1193393747,NH60,680,188.7,211.8,23.1,Solapur,Akkalkot,21.63,78.37,78.95,78.54,Fair
MA-NH48-SEG-0653,NH48 Segment 653,way/620857541,NH48,653,140.4,147.5,7.1,Satara,Man,21.51,78.49,78.65,78.54,Fair
MA-NH160A-SEG-0088,NH160A Segment 88,way/309747947,NH160A,88,2.5,21.7,19.2,Satara,Jaoli,21.46,78.54,78.53,78.54,Fair
MA-NH548D-SEG-0001,NH548D Segment 1,way/22839960,NH548D,1,33.6,46.6,13.0,Nashik,Malegaon,21.46,78.54,78.55,78.54,Fair
MA-NH60-SEG-0362,NH60 Segment 362,way/631504719,NH60,362,120.5,140.3,19.8,Nagpur,Bhiwapur,21.43,78.57,78.48,78.54,Fair
MA-NH752K-SEG-0002,NH752K Segment 2,way/22840112,NH752K,2,61.0,66.7,5.7,Nagpur,Hingna,21.46,78.54,78.54,78.54,Fair
MA-NH753J-SEG-0051,NH753J Segment 51,way/298884653,NH753J,51,50.8,73.4,22.6,Dhule,Shirpur,21.47,78.53,78.52,78.53,Fair
MA-NH166-SEG-0074,NH166 Segment 74,way/430739020,NH166,74,35.4,42.4,7.0,Pune,Velhe,21.49,78.51,78.58,78.53,Fair
MA-NH753B-SEG-0059,NH753B Segment 59,way/882328075,NH753B,59,161.5,170.6,9.1,Dhule,Shirpur,21.53,78.47,78.66,78.53,Fair
MA-NH353J-SEG-0009,NH353J Segment 9,way/229069274,NH353J,9,196.1,214.0,17.9,Sindhudurg,Kudal,21.28,78.72,78.09,78.53,Fair
MA-NH753BB-SEG-0016,NH753BB Segment 16,way/301888964,NH753BB,16,170.0,184.0,14.0,Nagpur,Nagpur,21.49,78.51,78.56,78.53,Fair
MA-NH753H-SEG-0064,NH753H Segment 64,way/1436657667,NH753H,64,25.3,42.4,17.1,Satara,Man,21.61,78.39,78.86,78.53,Fair
MA-NH930-SEG-0033,NH930 Segment 33,way/295954895,NH930,33,9.5,24.3,14.8,Dhule,Shirpur,21.54,78.46,78.66,78.52,Fair
MA-NH52-SEG-0130,NH52 Segment 130,way/705290868,NH52,130,113.5,126.0,12.5,Solapur,Mangalwedha,21.59,78.41,78.77,78.52,Fair
MA-NH353D-SEG-0022,NH353D Segment 22,way/503955390,NH353D,22,0.8,14.0,13.2,Sindhudurg,Malvan,21.56,78.44,78.71,78.52,Fair
MA-NH361B-SEG-0015,NH361B Segment 15,way/296433276,NH361B,15,163.1,185.1,22.0,Pune,Bhor,21.55,78.45,78.68,78.52,Fair
MA-NH753B-SEG-0082,NH753B Segment 82,way/906155286,NH753B,82,29.0,44.8,15.8,Kolhapur,Chandgad,21.56,78.44,78.72,78.52,Fair
MA-NH66-SEG-0495,NH66 Segment 495,way/1353320156,NH66,495,153.2,167.3,14.1,Pune,Maval,21.34,78.66,78.15,78.51,Fair
MA-NH66-SEG-0238,NH66 Segment 238,way/980231478,NH66,238,180.7,190.5,9.8,Dhule,Sakri,21.36,78.64,78.2,78.51,Fair
MA-NH361-SEG-0557,NH361 Segment 557,way/1352026357,NH361,557,114.6,122.7,8.1,Solapur,Solapur North,21.5,78.5,78.53,78.51,Fair
MA-NH752I-SEG-0168,NH752I Segment 168,way/844776250,NH752I,168,49.4,58.5,9.1,Sindhudurg,Devgad,21.46,78.54,78.43,78.51,Fair
MA-NH348-SEG-0047,NH348 Segment 47,way/810823506,NH348,47,156.6,162.3,5.7,Nashik,Kalwan,21.56,78.44,78.63,78.5,Fair
MA-NH52-SEG-0679,NH52 Segment 679,way/1228010221,NH52,679,187.3,204.7,17.4,Dhule,Sindkhede,21.54,78.46,78.58,78.5,Fair
MA-NH965-SEG-0158,NH965 Segment 158,way/1221492736,NH965,158,119.5,126.6,7.1,Raigad,Poladpur,21.75,78.25,79.1,78.5,Fair
MA-NH48-SEG-1179,NH48 Segment 1179,way/1309346663,NH48,1179,133.5,146.3,12.8,Pune,Khed,21.51,78.49,78.54,78.5,Fair
MA-NH548DD-SEG-0064,NH548DD Segment 64,way/1271694754,NH548DD,64,33.9,57.6,23.7,Solapur,Mangalwedha,21.29,78.71,78.0,78.5,Fair
MA-NH47-SEG-0141,NH47 Segment 141,way/1292620237,NH47,141,62.8,82.0,19.2,Solapur,Mohol,21.46,78.54,78.39,78.5,Fair
MA-NH48-SEG-0801,NH48 Segment 801,way/815499261,NH48,801,67.4,83.9,16.5,Pune,Haveli,21.54,78.46,78.55,78.49,Fair
MA-NH48-SEG-0989,NH48 Segment 989,way/1154773625,NH48,989,94.5,106.6,12.1,Sindhudurg,Vaibhavwadi,21.34,78.66,78.1,78.49,Fair
MA-NH965-SEG-0126,NH965 Segment 126,way/925346058,NH965,126,70.5,79.1,8.6,Dhule,Sindkhede,21.6,78.4,78.7,78.49,Fair
MA-NH361-SEG-0036,NH361 Segment 36,way/291380719,NH361,36,28.9,40.9,12.0,Nagpur,Kalmeshwar,21.52,78.48,78.49,78.48,Fair
MA-NH348-SEG-0069,NH348 Segment 69,way/813428622,NH348,69,61.1,76.5,15.4,Pune,Bhor,21.59,78.41,78.61,78.47,Fair
MA-NH561-SEG-0046,NH561 Segment 46,way/311867431,NH561,46,78.0,89.6,11.6,Nagpur,Savner,21.49,78.51,78.38,78.47,Fair
MA-NH53-SEG-0600,NH53 Segment 600,way/1037267161,NH53,600,105.5,127.3,21.8,Solapur,Solapur North,21.51,78.49,78.43,78.47,Fair
MA-NH753J-SEG-0020,NH753J Segment 20,way/225916061,NH753J,20,167.2,173.2,6.0,Kolhapur,Gaganbawda,21.54,78.46,78.51,78.47,Fair
MA-NH548C-SEG-0194,NH548C Segment 194,way/576823973,NH548C,194,23.7,39.4,15.7,Raigad,Shrivardhan,21.55,78.45,78.53,78.47,Fair
MA-NH44-SEG-0293,NH44 Segment 293,way/816803732,NH44,293,168.0,177.4,9.4,Satara,Man,21.53,78.47,78.48,78.47,Fair
MA-NH65-SEG-0527,NH65 Segment 527,way/1322115722,NH65,527,125.7,141.7,16.0,Raigad,Mangaon,21.39,78.61,78.15,78.47,Fair
MA-NH48-SEG-0437,NH48 Segment 437,way/219826446,NH48,437,166.0,184.3,18.3,Pune,Daund,21.47,78.53,78.32,78.47,Fair
MA-NH353I-SEG-0035,NH353I Segment 35,way/708593606,NH353I,35,135.6,150.2,14.6,Satara,Khandala,21.52,78.48,78.45,78.47,Fair
MA-NH753M-SEG-0021,NH753M Segment 21,way/464797762,NH753M,21,103.1,127.7,24.6,Solapur,Sangola,21.55,78.45,78.53,78.47,Fair
MA-NH548-SEG-0002,NH548 Segment 2,way/54226234,NH548,2,71.1,85.4,14.3,Nashik,Kalwan,21.54,78.46,78.49,78.47,Fair
MA-NH965-SEG-0422,NH965 Segment 422,way/1380194825,NH965,422,94.7,110.1,15.4,Dhule,Sindkhede,21.49,78.51,78.39,78.47,Fair
MA-NH965-SEG-0203,NH965 Segment 203,way/1327556377,NH965,203,96.8,118.5,21.7,Dhule,Sindkhede,21.51,78.49,78.41,78.47,Fair
MA-NH166-SEG-0121,NH166 Segment 121,way/726925669,NH166,121,177.3,197.0,19.7,Solapur,Barshi,21.59,78.41,78.56,78.46,Fair
MA-NH53-SEG-0353,NH53 Segment 353,way/733820157,NH53,353,71.4,82.6,11.2,Nagpur,Ramtek,21.53,78.47,78.45,78.46,Fair
MA-NH60-SEG-0702,NH60 Segment 702,way/1221512902,NH60,702,15.5,29.2,13.7,Solapur,Akkalkot,21.78,78.22,79.02,78.46,Fair
MA-NH66-SEG-0543,NH66 Segment 543,way/1359549856,NH66,543,128.7,145.6,16.9,Raigad,Poladpur,21.47,78.53,78.3,78.46,Fair
MA-NH848-SEG-0063,NH848 Segment 63,way/504549002,NH848,63,43.4,62.1,18.7,Sindhudurg,Kankavli,21.55,78.45,78.45,78.45,Fair
MA-NH353B-SEG-0052,NH353B Segment 52,way/1355300976,NH353B,52,26.3,41.1,14.8,Dhule,Sindkhede,21.48,78.52,78.28,78.45,Fair
MA-NH965-SEG-0184,NH965 Segment 184,way/1320455019,NH965,184,140.9,157.3,16.4,Sindhudurg,Kankavli,21.51,78.49,78.36,78.45,Fair
MA-NH348-SEG-0043,NH348 Segment 43,way/810823500,NH348,43,110.9,117.8,6.9,Dhule,Sakri,21.66,78.34,78.71,78.45,Fair
MA-NH353J-SEG-0017,NH353J Segment 17,way/261941569,NH353J,17,108.0,124.1,16.1,Nagpur,Kamptee,21.47,78.53,78.23,78.44,Fair
