geojson_id,highway_ref,segment_number,condition,start_lat,start_lon,end_lat,end_lon,highway_type,oneway,lanes,maxspeed,road_id,name,segment_start_km,segment_end_km,jurisdiction,category,length_km,lane_count,surface_type,year_constructed,last_major_rehab_year,status,state,district,taluka,region_type,terrain_type,slope_category,monsoon_rainfall_category,landslide_prone,flood_prone,ghat_section_flag,tourism_route_flag,elevation_m,avg_daily_traffic,truck_percentage,peak_hour_traffic,traffic_weight,seasonal_variation
way/212383957,NH48,306,average,18.7281538,73.6536527,18.7309872,73.6497657,trunk,yes,2,N/A,MA-NH48-SEG-0306,NH48 Segment 306,68.8,93.3,PMGSY,State,24.5,2,earthen,2018,2015.0,active,Maharashtra,Satara,Bhor,urban_corridor,plain,moderate,medium,False,False,True,False,394.7,26257,23.2,1771,1.0,"{""M1"": 0.99, ""M2"": 1.1, ""M3"": 0.98, ""M4"": 1.1, ""M5"": 1.18, ""M6"": 1.03, ""M7"": 0.92, ""M8"": 0.9, ""M9"": 0.91, ""M10"": 0.8, ""M11"": 1.19, ""M12"": 1.21}"
way/212383960,NH48,307,good,18.7538853,73.6052495,18.7617046,73.5628651,trunk,yes,2,N/A,MA-NH48-SEG-0307,NH48 Segment 307,72.6,79.1,NHAI,Urban,6.5,2,earthen,1998,2008.0,active,Maharashtra,Satara,Shirpur,coastal,plain,flat,high,False,False,False,True,962.7,23663,16.1,2290,2.0,"{""M1"": 1.07, ""M2"": 1.21, ""M3"": 0.93, ""M4"": 1.24, ""M5"": 0.85, ""M6"": 0.89, ""M7"": 0.86, ""M8"": 0.88, ""M9"": 0.84, ""M10"": 1.17, ""M11"": 0.87, ""M12"": 0.85}"
way/212383963,NH48,308,very_bad,18.696008,73.709371,18.7281538,73.6536527,trunk,yes,2,N/A,MA-NH48-SEG-0308,NH48 Segment 308,13.2,21.1,Municipality,State,7.9,2,concrete,2002,2014.0,active,Maharashtra,Kolhapur,Barshi,coastal,steep,steep,high,False,False,True,False,767.3,18691,23.2,2257,2.0,"{""M1"": 0.94, ""M2"": 0.94, ""M3"": 1.05, ""M4"": 1.24, ""M5"": 0.87, ""M6"": 0.77, ""M7"": 1.06, ""M8"": 0.84, ""M9"": 1.02, ""M10"": 1.14, ""M11"": 0.91, ""M12"": 0.78}"
way/215414817,NH48,309,good,19.3460551,72.891956,19.2940017,72.9056093,trunk,yes,N/A,N/A,MA-NH48-SEG-0309,NH48 Segment 309,64.4,76.9,Municipality,Urban,12.5,4,earthen,2020,2012.0,active,Maharashtra,Nagpur,Radhanagari,plain,plain,flat,high,False,False,True,False,738.9,15969,25.8,1903,2.0,"{""M1"": 0.95, ""M2"": 1.21, ""M3"": 1.04, ""M4"": 0.77, ""M5"": 0.86, ""M6"": 0.85, ""M7"": 1.18, ""M8"": 0.95, ""M9"": 0.9, ""M10"": 1.19, ""M11"": 1.04, ""M12"": 1.22}"
way/215416291,NH48,310,average,19.2847187,72.9036995,19.2779028,72.8905553,trunk,yes,N/A,N/A,MA-NH48-SEG-0310,NH48 Segment 310,160.8,172.1,Municipality,Urban,11.3,4,bitumen,2010,,active,Maharashtra,Solapur,Karad,plain,hilly,moderate,low,False,False,True,False,10.9,11820,19.9,1551,2.0,"{""M1"": 0.79, ""M2"": 1.2, ""M3"": 0.9, ""M4"": 1.0, ""M5"": 1.02, ""M6"": 0.79, ""M7"": 0.89, ""M8"": 0.86, ""M9"": 0.81, ""M10"": 0.93, ""M11"": 1.02, ""M12"": 0.92}"
way/215437423,NH48,311,average,19.2779028,72.8905553,19.2758928,72.8884804,trunk,yes,N/A,N/A,MA-NH48-SEG-0311,NH48 Segment 311,164.2,184.4,PMGSY,State,20.2,6,concrete,1998,2022.0,under_construction,Maharashtra,Nagpur,Haveli,urban_corridor,hilly,steep,high,True,False,False,False,594.7,23596,39.2,1523,1.0,"{""M1"": 0.86, ""M2"": 1.11, ""M3"": 0.85, ""M4"": 0.87, ""M5"": 1.04, ""M6"": 1.03, ""M7"": 0.98, ""M8"": 1.16, ""M9"": 0.92, ""M10"": 0.79, ""M11"": 1.17, ""M12"": 0.96}"
way/215437424,NH48,312,average,19.2759929,72.8884543,19.2779422,72.8904744,trunk,yes,N/A,N/A,MA-NH48-SEG-0312,NH48 Segment 312,85.1,105.2,PMGSY,Inter-State,20.1,6,concrete,2022,2014.0,active,Maharashtra,Nagpur,Kamptee,ghat,plain,steep,medium,False,True,False,True,657.8,3057,38.9,2603,2.0,"{""M1"": 0.76, ""M2"": 1.14, ""M3"": 1.21, ""M4"": 0.83, ""M5"": 1.23, ""M6"": 0.92, ""M7"": 1.06, ""M8"": 1.05, ""M9"": 1.05, ""M10"": 1.18, ""M11"": 1.24, ""M12"": 0.85}"
way/215469880,NH48,313,good,19.2680371,72.8776268,19.2722755,72.8827514,trunk,yes,N/A,N/A,MA-NH48-SEG-0313,NH48 Segment 313,37.4,43.8,NHAI,State,6.4,2,gravel,2010,,active,Maharashtra,Kolhapur,Karad,plain,plain,steep,medium,False,False,False,False,814.6,11032,17.1,716,2.0,"{""M1"": 0.78, ""M2"": 0.78, ""M3"": 1.01, ""M4"": 0.84, ""M5"": 1.18, ""M6"": 0.96, ""M7"": 0.83, ""M8"": 0.81, ""M9"": 1.02, ""M10"": 0.99, ""M11"": 0.78, ""M12"": 1.23}"
way/215469881,NH48,314,good,19.2722755,72.8827514,19.275885,72.8882944,trunk,yes,N/A,N/A,MA-NH48-SEG-0314,NH48 Segment 314,164.8,181.9,PMGSY,National,17.1,6,concrete,2005,2013.0,active,Maharashtra,Raigad,Sakri,coastal,plain,moderate,high,False,False,False,False,347.7,4194,34.5,3090,1.0,"{""M1"": 1.04, ""M2"": 1.12, ""M3"": 0.89, ""M4"": 1.19, ""M5"": 0.98, ""M6"": 1.1, ""M7"": 1.11, ""M8"": 0.9, ""M9"": 1.06, ""M10"": 1.15, ""M11"": 0.84, ""M12"": 0.87}"
way/215469883,NH48,315,average,19.2758122,72.8883381,19.2721857,72.8827976,trunk,yes,N/A,N/A,MA-NH48-SEG-0315,NH48 Segment 315,82.2,102.4,State PWD,Inter-State,20.2,2,bitumen,2001,2011.0,active,Maharashtra,Satara,Panhala,ghat,hilly,flat,medium,True,False,False,False,288.7,16350,15.0,1275,1.0,"{""M1"": 1.14, ""M2"": 0.96, ""M3"": 0.83, ""M4"": 0.85, ""M5"": 0.77, ""M6"": 0.76, ""M7"": 1.07, ""M8"": 1.09, ""M9"": 0.98, ""M10"": 0.92, ""M11"": 0.95, ""M12"": 0.85}"
way/215469884,NH48,316,good,19.2647477,72.8750853,19.2680371,72.8776268,trunk,yes,N/A,N/A,MA-NH48-SEG-0316,NH48 Segment 316,167.5,184.6,State PWD,National,17.1,6,bitumen,2003,,active,Maharashtra,Nashik,Mahad,coastal,steep,steep,medium,False,False,True,False,446.0,9823,17.1,197,2.0,"{""M1"": 0.95, ""M2"": 0.79, ""M3"": 1.13, ""M4"": 1.09, ""M5"": 0.83, ""M6"": 0.93, ""M7"": 0.86, ""M8"": 0.77, ""M9"": 1.09, ""M10"": 0.86, ""M11"": 1.1, ""M12"": 1.17}"
way/215469885,NH48,317,good,19.2679846,72.8777157,19.2613821,72.8731975,trunk,yes,N/A,N/A,MA-NH48-SEG-0317,NH48 Segment 317,197.7,209.4,PMGSY,Inter-State,11.7,2,gravel,2004,2014.0,active,Maharashtra,Kolhapur,Mangalwedha,coastal,hilly,flat,low,True,False,False,True,546.0,4170,33.1,1272,1.5,"{""M1"": 0.8, ""M2"": 1.17, ""M3"": 1.08, ""M4"": 1.11, ""M5"": 0.77, ""M6"": 1.01, ""M7"": 1.16, ""M8"": 0.91, ""M9"": 1.06, ""M10"": 1.06, ""M11"": 1.22, ""M12"": 0.95}"
way/215469890,NH48,318,good,19.2721857,72.8827976,19.2679846,72.8777157,trunk,yes,N/A,N/A,MA-NH48-SEG-0318,NH48 Segment 318,13.5,22.9,Municipality,National,9.4,4,earthen,2007,2018.0,active,Maharashtra,Nashik,Hingna,ghat,hilly,steep,low,False,False,False,False,838.1,2442,18.2,2656,0.5,"{""M1"": 1.15, ""M2"": 1.21, ""M3"": 1.03, ""M4"": 0.88, ""M5"": 0.8, ""M6"": 0.91, ""M7"": 1.07, ""M8"": 0.94, ""M9"": 1.21, ""M10"": 1.14, ""M11"": 0.82, ""M12"": 0.84}"
way/215474558,NH48,319,average,19.2504364,72.8666625,19.2521692,72.8678334,trunk,yes,N/A,N/A,MA-NH48-SEG-0319,NH48 Segment 319,47.3,60.9,PMGSY,Urban,13.6,2,earthen,2005,2015.0,active,Maharashtra,Nagpur,Sakri,urban_corridor,hilly,moderate,low,True,False,False,False,1175.3,28268,34.1,3079,1.0,"{""M1"": 0.9, ""M2"": 0.83, ""M3"": 0.85, ""M4"": 0.77, ""M5"": 1.21, ""M6"": 1.05, ""M7"": 1.22, ""M8"": 1.12, ""M9"": 0.91, ""M10"": 0.89, ""M11"": 1.07, ""M12"": 1.13}"
way/215474561,NH48,320,very_bad,19.2468752,72.8647914,19.2490305,72.8656335,trunk,yes,N/A,N/A,MA-NH48-SEG-0320,NH48 Segment 320,174.4,189.8,Municipality,State,15.4,2,gravel,2003,2015.0,active,Maharashtra,Solapur,Barshi,plateau,hilly,flat,low,True,False,False,False,323.9,27608,26.9,1604,2.0,"{""M1"": 0.78, ""M2"": 0.85, ""M3"": 1.07, ""M4"": 0.82, ""M5"": 0.85, ""M6"": 0.8, ""M7"": 1.05, ""M8"": 1.17, ""M9"": 1.22, ""M10"": 0.87, ""M11"": 0.79, ""M12"": 1.11}"
way/215474562,NH48,321,average,19.235332,72.863201,19.2420395,72.8641126,trunk,yes,4,N/A,MA-NH48-SEG-0321,NH48 Segment 321,33.6,47.4,PMGSY,National,13.8,4,earthen,2014,2018.0,active,Maharashtra,Kolhapur,Sakri,urban_corridor,hilly,moderate,high,True,False,False,False,862.7,18110,24.2,1835,2.0,"{""M1"": 1.15, ""M2"": 0.76, ""M3"": 0.94, ""M4"": 1.18, ""M5"": 1.13, ""M6"": 1.21, ""M7"": 1.05, ""M8"": 0.83, ""M9"": 1.11, ""M10"": 0.88, ""M11"": 0.98, ""M12"": 0.98}"
way/215474563,NH48,322,very_bad,19.2546513,72.8695238,19.2555456,72.8701483,trunk,yes,N/A,N/A,MA-NH48-SEG-0322,NH48 Segment 322,74.6,89.4,State PWD,National,14.8,2,concrete,2018,2015.0,active,Maharashtra,Kolhapur,Karveer,coastal,plain,steep,low,False,False,False,True,542.0,24324,15.2,1145,1.0,"{""M1"": 1.25, ""M2"": 0.81, ""M3"": 1.22, ""M4"": 0.83, ""M5"": 1.13, ""M6"": 1.23, ""M7"": 1.14, ""M8"": 1.13, ""M9"": 0.92, ""M10"": 1.1, ""M11"": 1.07, ""M12"": 0.93}"
way/215474564,NH48,323,good,19.2524084,72.8679965,19.2544977,72.8694211,trunk,yes,N/A,N/A,MA-NH48-SEG-0323,NH48 Segment 323,23.4,30.2,PMGSY,Inter-State,6.8,4,earthen,2020,2019.0,active,Maharashtra,Raigad,Mangalwedha,ghat,steep,steep,low,True,False,True,False,970.9,2058,13.5,3301,2.0,"{""M1"": 1.04, ""M2"": 1.2, ""M3"": 1.01, ""M4"": 0.84, ""M5"": 0.96, ""M6"": 1.16, ""M7"": 0.88, ""M8"": 0.9, ""M9"": 1.23, ""M10"": 1.08, ""M11"": 0.94, ""M12"": 0.9}"
way/215474565,NH48,324,very_bad,19.2420395,72.8641126,19.2441515,72.8644354,trunk,yes,N/A,N/A,MA-NH48-SEG-0324,NH48 Segment 324,83.3,94.1,State PWD,State,10.8,4,earthen,2011,,active,Maharashtra,Dhule,Dhule,plateau,hilly,moderate,medium,True,False,False,True,577.4,26928,13.6,382,1.5,"{""M1"": 0.85, ""M2"": 0.84, ""M3"": 1.22, ""M4"": 0.98, ""M5"": 1.16, ""M6"": 0.84, ""M7"": 0.78, ""M8"": 0.84, ""M9"": 1.13, ""M10"": 0.88, ""M11"": 1.2, ""M12"": 0.95}"
way/215479372,NH48,325,good,19.2120872,72.8684972,19.2095009,72.8682598,trunk,yes,N/A,N/A,MA-NH48-SEG-0325,NH48 Segment 325,133.0,153.8,PMGSY,National,20.8,6,earthen,1999,,under_construction,Maharashtra,Nagpur,Mahad,coastal,hilly,flat,low,True,False,False,False,1100.0,2848,31.1,2305,1.5,"{""M1"": 1.01, ""M2"": 1.23, ""M3"": 0.88, ""M4"": 0.99, ""M5"": 1.13, ""M6"": 1.05, ""M7"": 0.92, ""M8"": 1.09, ""M9"": 0.92, ""M10"": 0.91, ""M11"": 0.87, ""M12"": 0.93}"
way/215479373,NH48,326,very_bad,19.2039357,72.8635999,19.2084737,72.8676641,trunk,yes,N/A,N/A,MA-NH48-SEG-0326,NH48 Segment 326,150.2,160.2,PMGSY,Inter-State,10.0,4,bitumen,2012,2021.0,under_construction,Maharashtra,Kolhapur,Mahad,ghat,steep,steep,medium,False,False,True,False,1034.5,20746,37.5,3067,0.5,"{""M1"": 0.96, ""M2"": 0.84, ""M3"": 1.24, ""M4"": 1.23, ""M5"": 1.16, ""M6"": 0.76, ""M7"": 0.93, ""M8"": 0.77, ""M9"": 1.15, ""M10"": 0.91, ""M11"": 0.97, ""M12"": 1.05}"
way/215479374,NH48,327,good,19.2193761,72.866008,19.2233662,72.8646334,trunk,yes,N/A,N/A,MA-NH48-SEG-0327,NH48 Segment 327,99.5,106.2,PMGSY,Urban,6.7,4,gravel,2019,2016.0,active,Maharashtra,Dhule,Mahabaleshwar,plain,hilly,steep,low,False,False,False,False,396.3,9340,42.6,3270,0.5,"{""M1"": 1.23, ""M2"": 0.99, ""M3"": 1.02, ""M4"": 0.87, ""M5"": 0.84, ""M6"": 1.22, ""M7"": 1.1, ""M8"": 0.8, ""M9"": 1.25, ""M10"": 0.76, ""M11"": 1.21, ""M12"": 0.91}"
way/215479375,NH48,328,very_bad,19.2031131,72.8627796,19.2039357,72.8635999,trunk,yes,N/A,N/A,MA-NH48-SEG-0328,NH48 Segment 328,68.6,91.8,Municipality,State,23.2,4,bitumen,2021,2020.0,active,Maharashtra,Raigad,Sakri,coastal,steep,steep,low,False,False,True,False,1165.2,12481,37.0,2914,1.0,"{""M1"": 1.07, ""M2"": 1.03, ""M3"": 1.18, ""M4"": 1.15, ""M5"": 0.86, ""M6"": 0.81, ""M7"": 0.79, ""M8"": 0.79, ""M9"": 1.12, ""M10"": 1.22, ""M11"": 1.12, ""M12"": 0.81}"
way/215479376,NH48,329,very_bad,19.2249083,72.8640976,19.2273836,72.8632936,trunk,yes,N/A,N/A,MA-NH48-SEG-0329,NH48 Segment 329,132.6,149.4,State PWD,Urban,16.8,6,concrete,2001,,active,Maharashtra,Pune,Trimbak,plateau,plain,steep,medium,False,True,False,False,182.3,25493,17.5,3132,1.0,"{""M1"": 1.16, ""M2"": 0.9, ""M3"": 0.86, ""M4"": 1.09, ""M5"": 0.82, ""M6"": 0.89, ""M7"": 1.12, ""M8"": 1.17, ""M9"": 1.16, ""M10"": 0.77, ""M11"": 0.91, ""M12"": 1.0}"
way/215479377,NH48,330,very_bad,19.2178859,72.8666443,19.2167546,72.8670527,trunk,yes,N/A,N/A,MA-NH48-SEG-0330,NH48 Segment 330,147.0,170.5,Municipality,Urban,23.5,4,gravel,2022,,active,Maharashtra,Kolhapur,Sakri,coastal,steep,steep,high,True,False,True,False,1029.7,3780,39.8,3038,1.5,"{""M1"": 0.95, ""M2"": 1.24, ""M3"": 1.08, ""M4"": 1.17, ""M5"": 1.25, ""M6"": 1.02, ""M7"": 0.92, ""M8"": 1.09, ""M9"": 1.25, ""M10"": 1.13, ""M11"": 0.95, ""M12"": 1.01}"
way/215479378,NH48,331,average,19.2167546,72.8670527,19.2159524,72.8673101,trunk,yes,N/A,N/A,MA-NH48-SEG-0331,NH48 Segment 331,130.8,147.3,State PWD,Inter-State,16.5,4,bitumen,2012,2023.0,active,Maharashtra,Pune,Dhule,plain,hilly,steep,medium,False,False,True,False,745.8,15245,18.7,618,1.0,"{""M1"": 1.15, ""M2"": 0.85, ""M3"": 1.08, ""M4"": 0.93, ""M5"": 1.18, ""M6"": 0.8, ""M7"": 1.14, ""M8"": 1.18, ""M9"": 0.94, ""M10"": 1.24, ""M11"": 1.09, ""M12"": 0.83}"
way/215479379,NH48,332,average,19.2120941,72.8683689,19.2157079,72.8672823,trunk,yes,N/A,N/A,MA-NH48-SEG-0332,NH48 Segment 332,97.7,116.5,NHAI,Inter-State,18.8,4,concrete,2003,2016.0,active,Maharashtra,Raigad,Karveer,urban_corridor,steep,steep,medium,False,False,True,False,516.1,20731,14.5,1464,0.5,"{""M1"": 1.25, ""M2"": 1.09, ""M3"": 0.79, ""M4"": 0.98, ""M5"": 1.16, ""M6"": 0.94, ""M7"": 1.07, ""M8"": 0.97, ""M9"": 0.76, ""M10"": 0.81, ""M11"": 0.81, ""M12"": 1.07}"
way/215479380,NH48,333,very_bad,19.2158613,72.8673417,19.2120872,72.8684972,trunk,yes,N/A,N/A,MA-NH48-SEG-0333,NH48 Segment 333,181.6,202.5,NHAI,Inter-State,20.9,2,concrete,2003,2018.0,active,Maharashtra,Solapur,Haveli,urban_corridor,plain,steep,high,False,True,False,True,895.7,4779,44.3,2205,1.5,"{""M1"": 1.02, ""M2"": 1.16, ""M3"": 0.99, ""M4"": 1.01, ""M5"": 1.04, ""M6"": 1.11, ""M7"": 1.15, ""M8"": 0.81, ""M9"": 1.13, ""M10"": 1.23, ""M11"": 1.2, ""M12"": 0.84}"
way/215479381,NH48,334,average,19.2286867,72.8632882,19.235332,72.863201,trunk,yes,N/A,N/A,MA-NH48-SEG-0334,NH48 Segment 334,193.1,201.5,State PWD,State,8.4,4,earthen,2019,,active,Maharashtra,Pune,Haveli,urban_corridor,hilly,steep,low,True,False,False,True,153.5,22398,24.8,2384,1.5,"{""M1"": 1.01, ""M2"": 1.14, ""M3"": 1.08, ""M4"": 0.97, ""M5"": 1.04, ""M6"": 1.1, ""M7"": 1.01, ""M8"": 1.24, ""M9"": 0.93, ""M10"": 1.02, ""M11"": 0.85, ""M12"": 0.8}"
way/215479382,NH48,335,average,19.2089872,72.8679097,19.2120941,72.8683689,trunk,yes,N/A,N/A,MA-NH48-SEG-0335,NH48 Segment 335,76.3,99.4,PMGSY,State,23.1,4,bitumen,2010,2021.0,active,Maharashtra,Solapur,Barshi,coastal,steep,steep,medium,True,False,True,True,652.4,4168,21.6,496,1.5,"{""M1"": 0.96, ""M2"": 1.1, ""M3"": 1.02, ""M4"": 0.79, ""M5"": 1.12, ""M6"": 1.25, ""M7"": 1.1, ""M8"": 0.85, ""M9"": 0.94, ""M10"": 1.08, ""M11"": 1.16, ""M12"": 1.05}"
way/215479490,NH48,336,average,19.2028969,72.8627425,19.2012116,72.8614457,trunk,yes,N/A,N/A,MA-NH48-SEG-0336,NH48 Segment 336,155.5,163.4,Municipality,Inter-State,7.9,2,earthen,2005,,active,Maharashtra,Nashik,Sawantwadi,plateau,plain,steep,low,False,False,False,False,707.4,15201,26.7,654,1.5,"{""M1"": 0.86, ""M2"": 1.23, ""M3"": 1.14, ""M4"": 0.81, ""M5"": 1.01, ""M6"": 1.19, ""M7"": 1.04, ""M8"": 1.15, ""M9"": 0.8, ""M10"": 0.92, ""M11"": 1.04, ""M12"": 0.89}"
way/215479491,NH48,337,good,19.2002655,72.8610537,19.2031131,72.8627796,trunk,yes,N/A,N/A,MA-NH48-SEG-0337,NH48 Segment 337,137.2,156.5,Municipality,National,19.3,4,gravel,2019,,active,Maharashtra,Dhule,Sakri,ghat,steep,steep,medium,False,False,True,False,91.9,9872,43.1,808,0.5,"{""M1"": 1.12, ""M2"": 0.78, ""M3"": 1.11, ""M4"": 1.24, ""M5"": 1.1, ""M6"": 0.87, ""M7"": 1.05, ""M8"": 1.1, ""M9"": 0.84, ""M10"": 1.24, ""M11"": 1.15, ""M12"": 1.0}"
way/215479492,NH48,338,good,19.1936697,72.8595311,19.1999462,72.8609796,trunk,yes,3,65,MA-NH48-SEG-0338,NH48 Segment 338,148.6,164.7,Municipality,State,16.1,2,earthen,2013,2022.0,under_construction,Maharashtra,Solapur,Trimbak,urban_corridor,plain,moderate,medium,False,False,False,False,1132.6,15858,27.4,830,1.5,"{""M1"": 1.22, ""M2"": 0.82, ""M3"": 1.0, ""M4"": 1.09, ""M5"": 1.09, ""M6"": 1.02, ""M7"": 0.81, ""M8"": 0.76, ""M9"": 0.85, ""M10"": 1.17, ""M11"": 0.75, ""M12"": 0.96}"
way/215479493,NH48,339,good,19.2004607,72.8612267,19.1996374,72.8610582,trunk,yes,N/A,N/A,MA-NH48-SEG-0339,NH48 Segment 339,67.6,86.2,PMGSY,Inter-State,18.6,2,bitumen,2015,2008.0,active,Maharashtra,Nagpur,Bhor,plateau,plain,moderate,high,False,False,True,False,478.6,2297,13.6,2147,1.0,"{""M1"": 0.9, ""M2"": 0.86, ""M3"": 1.12, ""M4"": 1.03, ""M5"": 0.86, ""M6"": 0.9, ""M7"": 1.22, ""M8"": 1.07, ""M9"": 1.16, ""M10"": 0.77, ""M11"": 0.98, ""M12"": 1.06}"
way/215482248,NH48,340,good,19.1896769,72.8583352,19.1930366,72.859217,trunk,yes,2,65,MA-NH48-SEG-0340,NH48 Segment 340,105.8,128.8,PMGSY,Inter-State,23.0,4,bitumen,2011,,under_construction,Maharashtra,Dhule,Sinnar,urban_corridor,hilly,flat,high,True,False,True,True,394.4,3042,15.7,947,2.0,"{""M1"": 1.08, ""M2"": 0.86, ""M3"": 0.95, ""M4"": 0.9, ""M5"": 0.96, ""M6"": 0.84, ""M7"": 1.16, ""M8"": 0.8, ""M9"": 0.97, ""M10"": 1.17, ""M11"": 0.83, ""M12"": 0.93}"
way/215482257,NH48,341,very_bad,19.1812731,72.8583514,19.1842114,72.8583591,trunk,yes,N/A,N/A,MA-NH48-SEG-0341,NH48 Segment 341,196.4,203.8,State PWD,Urban,7.4,2,concrete,2013,2008.0,active,Maharashtra,Nagpur,Sakri,ghat,plain,moderate,medium,False,False,False,True,608.3,10181,19.9,603,1.5,"{""M1"": 1.14, ""M2"": 0.95, ""M3"": 1.11, ""M4"": 1.12, ""M5"": 1.16, ""M6"": 0.82, ""M7"": 1.23, ""M8"": 1.15, ""M9"": 0.81, ""M10"": 0.92, ""M11"": 0.76, ""M12"": 1.09}"
way/215485265,NH48,342,very_bad,19.1716114,72.8590836,19.1759373,72.8590836,trunk,yes,N/A,N/A,MA-NH48-SEG-0342,NH48 Segment 342,49.5,70.9,NHAI,Inter-State,21.4,2,earthen,2004,2020.0,active,Maharashtra,Dhule,Mangalwedha,urban_corridor,steep,steep,medium,True,False,True,True,508.3,3699,20.7,1234,1.5,"{""M1"": 1.12, ""M2"": 1.06, ""M3"": 0.84, ""M4"": 1.18, ""M5"": 1.06, ""M6"": 0.82, ""M7"": 0.81, ""M8"": 0.95, ""M9"": 0.89, ""M10"": 0.85, ""M11"": 0.82, ""M12"": 0.76}"
way/215485266,NH48,343,average,19.1703886,72.858947,19.1716114,72.8590836,trunk,yes,N/A,N/A,MA-NH48-SEG-0343,NH48 Segment 343,188.4,207.6,NHAI,Urban,19.2,2,bitumen,2005,,active,Maharashtra,Kolhapur,Karveer,plain,hilly,steep,medium,True,False,True,True,695.2,4865,41.1,666,0.5,"{""M1"": 0.78, ""M2"": 1.12, ""M3"": 0.86, ""M4"": 0.99, ""M5"": 1.2, ""M6"": 0.8, ""M7"": 0.84, ""M8"": 1.22, ""M9"": 0.93, ""M10"": 0.9, ""M11"": 0.8, ""M12"": 0.76}"
way/215485267,NH48,344,good,19.1759373,72.8590836,19.1772829,72.8586499,trunk,yes,2,N/A,MA-NH48-SEG-0344,NH48 Segment 344,117.2,140.4,Municipality,Urban,23.2,2,concrete,2018,2011.0,under_construction,Maharashtra,Solapur,Sawantwadi,ghat,steep,steep,low,False,False,True,False,26.8,21640,19.7,660,1.5,"{""M1"": 0.97, ""M2"": 0.8, ""M3"": 1.22, ""M4"": 1.06, ""M5"": 0.9, ""M6"": 0.99, ""M7"": 1.13, ""M8"": 1.02, ""M9"": 0.83, ""M10"": 0.81, ""M11"": 0.96, ""M12"": 1.11}"
way/215485268,NH48,345,good,19.1767587,72.8589389,19.1759684,72.8592035,trunk,yes,N/A,N/A,MA-NH48-SEG-0345,NH48 Segment 345,191.0,197.2,PMGSY,Urban,6.2,4,bitumen,2020,,under_construction,Maharashtra,Nagpur,Shrivardhan,plain,plain,moderate,high,False,False,False,False,347.6,22965,15.3,1269,1.0,"{""M1"": 1.19, ""M2"": 1.24, ""M3"": 0.83, ""M4"": 1.13, ""M5"": 0.94, ""M6"": 1.14, ""M7"": 0.95, ""M8"": 0.89, ""M9"": 0.84, ""M10"": 0.83, ""M11"": 0.86, ""M12"": 1.1}"
way/215485269,NH48,346,average,19.1811572,72.8585244,19.1776054,72.8586872,trunk,yes,N/A,N/A,MA-NH48-SEG-0346,NH48 Segment 346,174.5,180.5,State PWD,Urban,6.0,2,gravel,2005,2016.0,active,Maharashtra,Pune,Shirpur,plain,steep,steep,high,False,False,True,False,1124.5,10439,40.5,2730,1.0,"{""M1"": 0.81, ""M2"": 1.07, ""M3"": 1.07, ""M4"": 1.24, ""M5"": 0.91, ""M6"": 1.22, ""M7"": 1.19, ""M8"": 0.88, ""M9"": 0.82, ""M10"": 1.2, ""M11"": 0.9, ""M12"": 1.24}"
way/215485270,NH48,347,average,19.1772829,72.8586499,19.1811572,72.858349,trunk,yes,N/A,N/A,MA-NH48-SEG-0347,NH48 Segment 347,44.2,54.6,Municipality,State,10.4,4,gravel,2016,2020.0,active,Maharashtra,Satara,Barshi,urban_corridor,hilly,moderate,medium,True,False,False,False,1153.9,5291,35.4,694,0.5,"{""M1"": 1.11, ""M2"": 0.97, ""M3"": 0.82, ""M4"": 0.99, ""M5"": 1.0, ""M6"": 0.98, ""M7"": 1.16, ""M8"": 0.84, ""M9"": 1.03, ""M10"": 1.22, ""M11"": 0.84, ""M12"": 0.89}"
way/215609077,NH48,348,very_bad,19.0826067,72.8462915,19.0843547,72.8460649,trunk,yes,1,N/A,MA-NH48-SEG-0348,NH48 Segment 348,20.0,32.7,PMGSY,State,12.7,2,bitumen,2001,2018.0,active,Maharashtra,Solapur,Bhor,plain,hilly,steep,medium,False,False,True,True,981.1,5376,29.1,552,2.0,"{""M1"": 0.79, ""M2"": 0.82, ""M3"": 1.06, ""M4"": 0.76, ""M5"": 1.23, ""M6"": 1.23, ""M7"": 0.8, ""M8"": 1.12, ""M9"": 0.92, ""M10"": 1.1, ""M11"": 0.85, ""M12"": 0.99}"
way/215609078,NH48,349,good,19.0843875,72.8461593,19.0807223,72.8470257,trunk,yes,2,N/A,MA-NH48-SEG-0349,NH48 Segment 349,0.3,9.8,State PWD,Urban,9.5,2,earthen,2005,2009.0,active,Maharashtra,Solapur,Mangalwedha,plain,plain,flat,low,False,True,False,True,1062.1,24523,20.6,1307,1.5,"{""M1"": 0.86, ""M2"": 1.19, ""M3"": 0.94, ""M4"": 1.19, ""M5"": 1.16, ""M6"": 0.81, ""M7"": 0.83, ""M8"": 0.81, ""M9"": 0.8, ""M10"": 1.23, ""M11"": 0.93, ""M12"": 1.06}"
